PlotViewID,PlotCode,AGB,AGWP,Mort,Lat,Long,Area,Altitude,FirstCens,LastCens,MonitorLength,Midpoint,Continent,VPD,VPDmax,Srad,Srad.cv,MTWM,Alt.WC,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Min.temp,Max.temp,WarmMin,CloudSD,Cloud,Warm.rate,Warm.rate2,mcwd,ndry1,ndry2,wind,wind.max,CEC,Sand,Clay,pH,Rock.depth,Rhoriz.prob,MEM1,MEM2,MEM3,MEM4,MEM5,MEM6,MEM7,MEM8,AGBChv_NoHt,AGWPChv_NoHt
73,MNU-08,351.7978622,5.779831002,4.864260161,-12,-71.24,2,295,1991.77,2012.723,20.953,2002.2465,SA,0.75521832,0.863894054,14635.83333,0.080110112,26.00999924,337,25.24333338,10.88333337,83.07887823,82.30578599,31.41000076,18.31000038,13.10000038,25.81000006,24.06000006,25.96,24.06000006,2732,384,91,47.63255018,1082,297,843,297,19.8016667,30.68500006,20.71,12.88,64.48,0.003101852,0.003877544,-13,3,2,1.108333339,1.299999952,13,49.25,24.66666667,50.08333333,34.72,14,-1.026606525,-0.317271206,-0.038338416,0.015694564,-0.015135009,-0.00878959,0.008946529,2.116263782,417.9076108,6.968481719
77.1,RIO-03,344.6638767,5.738753454,5.211275683,8.11,-61.69,0.5,312,1971.57,2015.745,44.175,1993.6575,SA,0.678845034,0.864870864,17882.5,0.08430686,25.64499924,281,25.00333354,9.199999968,84.40367239,54.93109764,30.44500038,19.54500076,10.89999962,24.99500057,24.4116666,25.51166698,24.22833321,1541,268,63,49.52556203,670,198,408,226,20.40333356,29.60333352,21.14499924,7.63,63.58,0.00597102,0.007823152,-111,6,5,2.191666663,2.799999952,15.5,45.58333333,33.58333333,57.08333333,36.19,18,-1.025601628,-0.316482793,-0.037983216,0.015303106,-0.013214844,-0.002514733,-0.000382419,-1.046771045,420.4361666,7.175045712
81,SUC-01,264.2197969,6.850287869,6.172134422,-3.25,-72.91,1,107,1992.113,2015.5135,23.4005,2003.81325,SA,0.544693361,0.62139268,12928.08333,0.091656978,26.90499924,128,26.33416675,9.19166708,81.34217831,42.45094945,31.80500076,20.50499962,11.30000114,26.30499981,25.92166692,26.80500013,25.75500025,3149,337,193,19.29586122,960,599,771,639,21.73833321,30.93000029,22.30500076,8.63,76.18,-0.010152718,-0.011123581,0,0,0,0.783333331,0.899999976,10.91666667,46.75,26.33333333,43.75,15.2,1,-1.028505853,-0.318749509,-0.038903669,0.016227338,-0.016255726,-0.008793466,0.008606653,1.799602439,310.3756903,8.1711638
82,SUC-02,267.6290207,6.220585455,6.136326125,-3.25,-72.9,1,98,1992.123,2015.5305,23.4075,2003.82675,SA,0.552352823,0.642056071,12900.16667,0.093589087,26.98499962,115,26.38499987,9.216666857,80.84795759,43.32750664,31.88499924,20.48499962,11.39999962,26.31833327,25.96833289,26.86833314,25.80166654,3150,337,195,19.18429021,962,602,769,641,21.77666644,30.9933333,22.38499924,7.2,76.79,-0.010152718,-0.011123581,0,0,0,0.783333331,0.899999976,9.916666667,46.5,26.41666667,43.41666667,17.92,1,-1.028509703,-0.318752519,-0.038904823,0.01622845,-0.016257987,-0.008791356,0.008602723,1.798732142,314.0475954,7.386917079
84,SUC-04,286.6911155,6.355334085,5.701455408,-3.25,-72.89,1,107,2001.159,2015.525,14.366,2008.342,SA,0.544716122,0.62139268,12862.83333,0.091783048,26.90999924,129,26.33916667,9.175000509,81.19468654,43.8726584,31.81000076,20.50999962,11.30000114,26.29333308,25.91000019,26.84333327,25.74333352,3161,337,196,19.14697803,963,604,771,645,21.75166641,30.92666692,22.31000076,6.88,77.05,-0.010152718,-0.011123581,0,0,0,0.783333331,0.899999976,10.66666667,46.5,26.58333333,43.33333333,19.73,2,-1.028523287,-0.318763146,-0.038908911,0.016232411,-0.01626633,-0.008785182,0.008590775,1.796526879,337.3819664,7.631331107
85,SUC-05,281.4566347,6.490857647,3.914928873,-3.26,-72.89,1,118,2001.121,2015.522,14.401,2008.3215,SA,0.544716122,0.62139268,12911.08333,0.091183095,26.88999924,136,26.31083338,9.19166708,81.34217831,42.93008698,31.79000076,20.48999962,11.30000114,26.27333308,25.89000019,26.79000013,25.72333352,3155,338,194,19.31141636,962,602,771,641,21.71499984,30.90666692,22.29000076,7.47,76.71,-0.010152718,-0.011123581,0,0,0,0.783333331,0.899999976,10.91666667,47.25,27.08333333,44.08333333,17.24,1,-1.028520603,-0.318761049,-0.038908112,0.016231646,-0.01626486,-0.008787029,0.008594084,1.797389269,332.3867603,7.775720972
86,SUM-01,296.9429148,6.563838442,4.49694997,-0.6,-77.63,0.82,1200,1989.393,2002.501,13.108,1995.947,SA,0.318857118,0.383282601,12206.58333,0.079726789,20.99000038,1878,20.63583348,9.108333429,85.124613,32.50582318,25.89,15.19000019,10.69999981,20.30666683,20.77333337,20.97333317,20.14000016,3104,391,146,31.73496805,1093,488,554,1051,16.08166676,25.19000019,16.49000038,1.61,95.61,0.00509139,0.005211243,0,0,0,1.949999978,2.200000048,36.25,37.58333333,27.33333333,52.58333333,9.52,32,-1.021754352,-0.313467934,-0.036865472,0.01424782,-0.011945668,-0.010928369,0.013126761,2.469481734,357.1783866,7.923185685
87,TAM-01,222.418577,5.183697696,4.29323442,-12.84,-69.29,1,205,1983.781,2014.6945,30.9135,1999.23775,SA,0.668152084,0.841560034,14545.08333,0.076782369,26.22500076,210,25.26250011,10.17500035,78.87596237,102.6052814,31.22500076,18.32499924,12.90000153,25.97500013,23.82499987,26.14166711,23.775,2491,376,76,55.50286365,1071,241,787,277,20.17499994,30.35000029,21.22500076,14.71,65.35,0.003024291,0.003661068,-59,4,3,1.458333333,1.700000048,11.75,37,27.16666667,47.83333333,25.33,2,-1.027328715,-0.317837628,-0.038554242,0.01590416,-0.015518115,-0.007923625,0.007492503,1.822563578,253.7192867,5.997970693
88,TAM-02,248.1242607,4.834114876,4.782748587,-12.83,-69.29,1,210,1979.871,2014.704,34.833,1997.2875,SA,0.666499655,0.841560034,14614.16667,0.07932878,26.21000076,212,25.24333343,10.16666698,78.81136265,102.2548932,31.21000076,18.30999924,12.90000153,25.9433334,23.80999987,26.11000038,23.76,2484,376,77,55.49804454,1068,241,785,276,20.15999994,30.32666692,21.21000076,14.95,65.34,0.003024291,0.003661068,-59,4,3,1.458333333,1.700000048,11.5,39,26.25,47.58333333,23.69,2,-1.027339827,-0.317846309,-0.038557587,0.015907385,-0.015525142,-0.007921504,0.007487201,1.821461485,286.740424,5.653749066
91,TAM-05,240.2808784,5.641160606,4.072619067,-12.83,-69.27,1,220,1983.6875,2014.71,31.0225,1999.19875,SA,0.66186064,0.841560034,14616.5,0.082178573,26.19500076,219,25.21583354,10.19166676,79.00515935,101.5887235,31.19500076,18.29499924,12.90000153,25.91166667,23.79499987,26.09500038,23.745,2451,370,75,55.79597399,1054,235,775,269,20.12000016,30.31166692,21.19500076,16.41,65.57,0.003024291,0.003661068,-65,4,3,1.458333333,1.700000048,12.83333333,37,27.25,48.58333333,29.93,3,-1.027354488,-0.317857777,-0.038561987,0.015911635,-0.015533848,-0.007913477,0.007472241,1.81833772,283.5061653,6.723217735
93,TAM-07,245.0290669,6.029099712,6.031759066,-12.83,-69.26,1,225,1983.7505,2014.704,30.9535,1999.22725,SA,0.66709044,0.851560025,14631.33333,0.083320912,26.19000076,223,25.17333356,10.21666654,78.58974261,103.4261718,31.19000076,18.19000076,13,25.89000025,23.72333327,26.05666692,23.6733334,2441,370,75,55.91783732,1052,234,771,269,20.06500029,30.28166683,21.09000038,16.55,65.26,0.003024291,0.003661068,-66,4,3,1.458333333,1.700000048,12.83333333,36.25,28.25,48.66666667,26.75,8,-1.027365305,-0.317866235,-0.038565235,0.015914771,-0.015540365,-0.007908427,0.007462532,1.816310856,291.6536713,7.140711161
94,TAM-08,218.2463848,5.365821476,4.825161507,-12.83,-69.27,1,220,2001.529,2014.689,13.16,2008.109,SA,0.66186064,0.841560034,14616.5,0.082178573,26.19500076,219,25.21583354,10.19166676,79.00515935,101.5887235,31.19500076,18.29499924,12.90000153,25.91166667,23.79499987,26.09500038,23.745,2451,370,75,55.79597399,1054,235,775,269,20.12000016,30.31166692,21.19500076,16.41,65.57,0.003024291,0.003661068,-65,4,3,1.458333333,1.700000048,12.83333333,37,27.25,48.58333333,29.93,3,-1.027359205,-0.317861462,-0.038563407,0.015913004,-0.01553682,-0.00791248,0.007469842,1.81783861,257.0032486,6.330095612
95.1,TAP-01,272.8299614,4.827572619,1.775511271,-3.31,-54.94,1,100,1983.501,1995.501,12,1989.501,SA,0.460486479,0.650035185,14792.83333,0.171312944,26.85999962,192,25.9641666,9.808333397,84.55459547,58.63827198,31.96,20.35999962,11.60000038,25.46000032,26.66000013,26.72666673,25.46000032,1840,306,38,62.44451291,833,150,190,774,21.0599999,30.8683333,21.85999962,10.7,74.57,0.021897547,0.022177758,-183,7,5,1.291666677,1.600000024,7.166666667,48.16666667,41,41.5,33.46,8,-1.030813504,-0.32056747,-0.039564367,0.016854641,-0.016623868,-0.000205892,-0.004888983,-1.461553448,319.8111575,5.720065033
99.1,TAP-02,353.4510489,5.458926991,1.992305164,-3.31,-54.95,1,100,1983.501,1995.501,12,1989.501,SA,0.462925795,0.670382574,14803.5,0.171206359,26.965,193,25.97749997,9.758333206,84.85507136,58.19735106,31.965,20.465,11.5,25.48166705,26.68166686,26.73166673,25.46500032,1836,306,38,62.3567218,831,150,190,773,21.09833337,30.85666657,21.86499962,11.61,74.53,0.021897547,0.022177758,-183,7,5,1.291666677,1.600000024,7.583333333,48.58333333,41.33333333,41.5,28.25,10,-1.030817571,-0.320570645,-0.039565611,0.016855854,-0.016626967,-0.000208297,-0.004886092,-1.460566448,424.5744724,6.596394807
103.1,TAP-03,402.2898834,5.730873481,2.585283219,-3.31,-54.94,1,100,1983.501,1995.501,12,1989.501,SA,0.460486479,0.650035185,14792.83333,0.171312944,26.85999962,192,25.9641666,9.808333397,84.55459547,58.63827198,31.96,20.35999962,11.60000038,25.46000032,26.66000013,26.72666673,25.46000032,1840,306,38,62.44451291,833,150,190,774,21.0599999,30.8683333,21.85999962,10.7,74.57,0.021897547,0.022177758,-183,7,5,1.291666677,1.600000024,7.583333333,47.58333333,42,41.58333333,29.87,8,-1.030813373,-0.320567369,-0.039564329,0.016854606,-0.016623795,-0.000205859,-0.00488901,-1.461524989,491.6340155,7.000947874
107,TIP-02,237.430269,6.539844395,4.382623708,-0.63,-76.14,0.8,243,1997.641,2011.567,13.926,2004.604,SA,0.479055557,0.580130951,13323.33333,0.086359386,25.83499962,230,25.16833327,8.73333327,78.6786754,55.65042914,30.53500038,19.435,11.10000038,24.80166679,25.685,25.78500006,24.40166654,3198,346,189,20.32021192,998,578,643,875,20.80166663,29.5349999,21.73499924,4.14,80.77,-0.002062891,-0.003119097,0,0,0,0.941666653,1,12,47.58333333,26,45.58333333,19.24,4,-1.023941758,-0.315178623,-0.037524658,0.014886451,-0.013319814,-0.010186183,0.011586557,2.201965305,276.2809445,7.70132819
109,YAN-01,260.8252138,7.473624254,8.113685275,-3.43,-72.84,1,132,1983.4165,2015.5,32.0835,1999.45825,SA,0.520592183,0.61139269,13122.41667,0.081940661,26.62000076,116,26.0824999,9.258333842,81.9321496,44.72771476,31.52000038,20.21999924,11.30000114,26.06999994,25.63666654,26.56999994,25.45333314,3106,334,183,20.79345664,949,574,766,608,21.45333298,30.71166683,22.02000038,7.52,73.33,-0.010152718,-0.011123581,0,0,0,0.783333331,0.899999976,13.33333333,48.91666667,22.25,47.91666667,16.38,5,-1.028586387,-0.318812595,-0.038928197,0.01625145,-0.016311303,-0.008777883,0.008567572,1.801102859,306.4763904,8.899686276
110,YAN-02,291.3566325,7.089146105,4.726190898,-3.43,-72.84,1,109,2001.129,2015.507,14.378,2008.318,SA,0.520592183,0.61139269,13122.41667,0.081940661,26.73500076,116,26.1974999,9.258333842,81.9321496,44.72771476,31.63500038,20.33499924,11.30000114,26.18499994,25.75166654,26.68499994,25.56833314,3106,334,183,20.79345664,949,574,766,608,21.56833298,30.82666683,22.13500038,7.52,73.33,-0.010152718,-0.011123581,0,0,0,0.783333331,0.899999976,14,48.83333333,23.66666667,47.25,18.29,5,-1.028586361,-0.318812574,-0.038928188,0.016251438,-0.016311247,-0.00877776,0.00856739,1.801011665,344.0532919,8.600838388
112,JEN-11,264.950347,5.59606089,6.888528027,-4.88,-73.63,1,151,2005.17,2014.9045,9.7345,2010.03725,SA,0.557388582,0.622056091,13079.33333,0.112270202,26.71499924,134,26.23999997,9.849999746,84.18804025,44.79751519,31.81499962,20.11500076,11.69999886,26.34833371,25.79833321,26.73166629,25.64833327,2584,269,133,22.99057358,793,436,678,460,21.3150001,31.16499984,21.71499924,6.3,77.73,-0.009037999,-0.010053573,0,0,0,0.708333333,0.899999976,12.83333333,50.5,22.33333333,44.83333333,18.81,4,-1.027713439,-0.31813052,-0.038667763,0.016002138,-0.015820104,-0.009292198,0.009512106,2.046253676,309.2762597,6.622771803
223,BEE-01,227.8801549,5.795490324,2.781355199,-16.53,-64.58,1,180,2002.03,2010.0465,8.0165,2006.03825,SA,0.906555379,1.321560053,15369.66667,0.090186927,27.21000038,202,25.50166673,10.89999994,68.12500772,192.8003368,32.70999847,16.71000038,15.99999809,27.14333378,22.77666667,27.14333378,22.77666667,3281,499,104,53.62807816,1414,354,1414,354,20.05166676,30.9516667,21.71000038,13.08,64.25,-0.004079485,-0.004284355,0,0,0,2.833333333,3.299999952,11.5,38.91666667,28.25,52.83333333,16.64,13,-1.020898326,-0.312852912,-0.036655378,0.01414257,-0.011554831,-0.005027849,0.004071972,0.726060287,270.8966209,6.97824699
224,BEE-05,212.8296425,5.932279262,3.018622124,-16.53,-64.58,1,180,2002.66,2010.0465,7.3865,2006.35325,SA,0.906555379,1.321560053,15369.66667,0.090186927,27.21000038,202,25.50166673,10.89999994,68.12500772,192.8003368,32.70999847,16.71000038,15.99999809,27.14333378,22.77666667,27.14333378,22.77666667,3281,499,104,53.62807816,1414,354,1414,354,20.05166676,30.9516667,21.71000038,13.08,64.25,-0.004079485,-0.004284355,0,0,0,2.833333333,3.299999952,11.5,38.91666667,28.25,52.83333333,16.64,13,-1.020898326,-0.312852912,-0.036655378,0.01414257,-0.011554831,-0.005027849,0.004071972,0.726060287,248.9304799,7.114827336
230,POR-01,311.5354635,6.200795122,3.754734296,-10.82,-68.77,1,268,1991.419,2013.526,22.107,2002.4725,SA,0.655243467,0.803015906,13922.58333,0.112506331,26.04,276,25.09833348,10.7166667,77.09832369,89.81884901,31.64000038,17.74000076,13.89999962,25.62333397,23.80666673,25.87333333,23.80666673,1688,259,21,63.51966651,730,80,551,80,19.74000013,30.45666683,21.14000038,16.61,67.4,0.009695166,0.011541736,-264,8,5,1.208333333,1.399999976,8.5,46.41666667,26.16666667,47.33333333,23.19,6,-1.029435124,-0.319483134,-0.039187816,0.016514669,-0.016838869,-0.007465211,0.006401819,1.58503342,372.0458068,7.439689311
231,POR-02,210.0336208,4.925683531,3.9437391,-10.8,-68.77,1,268,1991.43,2013.537,22.107,2002.4835,SA,0.646648977,0.792791248,14052.5,0.109110471,26.05,278,25.06666681,10.7166667,77.65700935,88.63443383,31.55,17.75000076,13.79999924,25.58333378,23.78333327,25.83333346,23.78333327,1681,258,21,63.57582655,727,79,551,79,19.70833346,30.42500016,21.05,16.98,68.51,0.009695166,0.011541736,-265,8,5,1.208333333,1.399999976,10.5,44.5,27.5,47.58333333,23.58,10,-1.029454469,-0.319498241,-0.039193633,0.016520265,-0.016851038,-0.007462032,0.006393377,1.583033515,245.9130589,5.781932474
232,DOI-01,235.2620957,4.934932988,3.058150184,-10.57,-68.32,1,203,1991.329,2013.548,22.219,2002.4385,SA,0.598086963,0.76156011,13985.5,0.116100079,26.21000076,205,25.2308333,10.6916666,78.61519341,88.02009996,31.51,17.90999962,13.60000038,25.72666654,23.96000013,25.97666654,23.96000013,1702,262,31,58.95648661,725,112,534,112,19.885,30.5766666,21.21000076,17.01,68.29,0.008782468,0.010455873,-220,7,5,1.224999984,1.399999976,10.33333333,49.5,25.58333333,48.25,25.96,0,-1.029900769,-0.319847269,-0.039327445,0.01664932,-0.0171142,-0.007218347,0.005939116,1.484194496,279.1368601,5.842490464
233,DOI-02,147.445131,6.276805359,3.980015612,-10.55,-68.31,1,203,1999.4055,2013.5575,14.152,2006.4815,SA,0.587117376,0.752237995,13912.58333,0.115646419,26.17000038,217,25.23250014,10.69166676,78.61519457,87.7528819,31.57,17.96999962,13.60000038,25.71999994,23.97000025,25.98666698,23.97000025,1699,260,31,58.75136931,722,112,534,112,19.88666676,30.57833352,21.17000038,17.07,68.98,0.008782468,0.010455873,-220,7,5,1.216666659,1.399999976,10.25,49.75,24.08333333,47.25,24.5,2,-1.029919497,-0.319861902,-0.039333067,0.016654733,-0.017125611,-0.007211889,0.005925796,1.481172296,175.4616028,7.460374582
234,AGP-01,257.8381982,7.066338279,5.632184316,-3.72,-70.31,1,120,1992.21,2011.896,19.686,2002.053,SA,0.603515759,0.723703455,13323.41667,0.100738166,27.12500076,105,26.56249981,7.84166654,80.84193263,41.18278808,31.32499962,21.62500076,9.699998856,26.57499962,26.425,27.05833321,26.00833333,2951,333,155,23.31094158,916,513,651,650,22.64166654,30.48333308,22.925,6.06,79.11,-0.001339586,-0.001925156,0,0,0,1.058333347,1.100000024,13.58333333,42.33333333,29,43.66666667,19.71,8,-1.030927599,-0.320644471,-0.039632103,0.016933154,-0.017727034,-0.00755302,0.006263969,1.359906964,301.1396903,8.434201862
235,AGP-02,249.5084602,7.431577176,6.798863869,-3.72,-70.3,1,120,1991.871,2011.901,20.03,2001.886,SA,0.603515759,0.723703455,13323.41667,0.100738166,27.12500076,105,26.56249981,7.84166654,80.84193263,41.18278808,31.32499962,21.62500076,9.699998856,26.57499962,26.425,27.05833321,26.00833333,2951,333,155,23.31094158,916,513,651,650,22.64166654,30.48333308,22.925,6.06,79.11,-0.001339586,-0.001925156,0,0,0,1.058333347,1.100000024,13.58333333,42.33333333,29,43.66666667,19.71,8,-1.030927543,-0.320644425,-0.039632082,0.016933127,-0.017726904,-0.007552741,0.006263559,1.359690513,291.7757181,8.824913808
237,LOR-01,260.4306273,6.287369153,8.164307318,-3.06,-69.99,1,94,1992.501,2011.871,19.37,2002.186,SA,0.597837531,0.724687798,13293.66667,0.09414253,27.15500076,85,26.62583351,7.691666762,80.96491328,39.45413578,31.25499924,21.75499924,9.5,26.60500057,26.55500006,27.10499994,26.08833321,2951,306,164,19.35324099,879,550,651,683,22.78000013,30.47166689,23.05500038,4.92,75.42,0.00133658,0.000772284,0,0,0,1.108333359,1.200000048,11.75,46.5,24.58333333,42.58333333,17.62,5,-1.031121005,-0.320795516,-0.039688977,0.016986802,-0.017816014,-0.007342105,0.005907667,1.255474818,305.7939661,7.412125404
238,LOR-02,286.9798261,6.473240796,5.123051711,-3.06,-69.99,0.52,93,1992.5025,2011.833,19.3305,2002.16775,SA,0.59429363,0.734687788,13312.66667,0.093427488,27.22500076,98,26.67083341,7.691666762,80.96491328,38.40326102,31.32499924,21.82499924,9.5,26.67500057,26.57499987,27.14166648,26.14166648,2953,306,165,19.19799392,878,552,653,684,22.82500003,30.51666679,23.12500038,5.29,74.78,0.00133658,0.000772284,0,0,0,1.108333359,1.200000048,11.75,48.5,24.58333333,42.58333333,18.66,7,-1.02701224,-0.317590708,-0.038446928,0.015790434,-0.014980462,-0.006108528,0.004745971,0.741977743,345.3739635,7.715574237
239,LOR-03,281.5678738,6.403523532,5.65960472,-3.06,-69.99,0.48,93,1992.5055,2011.833,19.3275,2002.16925,SA,0.59429363,0.734687788,13312.66667,0.093427488,27.22500076,98,26.67083341,7.691666762,80.96491328,38.40326102,31.32499924,21.82499924,9.5,26.67500057,26.57499987,27.14166648,26.14166648,2953,306,165,19.19799392,878,552,653,684,22.82500003,30.51666679,23.12500038,5.29,74.78,0.00133658,0.000772284,0,0,0,1.108333359,1.200000048,11.75,48.5,24.58333333,42.58333333,18.66,7,-1.02701224,-0.317590708,-0.038446928,0.015790434,-0.014980462,-0.006108528,0.004745971,0.741977743,329.3062953,7.59358692
244,ZAR-03,201.8727626,4.0110502,1.396599152,-3.99,-69.9,1,130,2004.899,2009.7605,4.8615,2007.32975,SA,0.602278351,0.722826421,13280.33333,0.096559179,27.07000038,124,26.53666676,7.716667175,81.22807553,40.18895932,31.17000076,21.67000076,9.5,26.55333365,26.42000013,27.00333346,25.98666641,2937,325,154,24.19464927,919,495,684,601,22.67833317,30.39500035,22.97,7.6,78.69,0.000410654,-0.000214105,0,0,0,1.066666683,1.100000024,10.66666667,48.5,27.33333333,42.66666667,15.89,6,-1.031242946,-0.32089139,-0.039727138,0.017025599,-0.017920678,-0.007378151,0.005938346,1.305548017,230.9893675,4.710477008
245,ZAR-04,271.8885011,4.241043936,3.975853961,-3.99,-69.91,1,146,2005.121,2009.7605,4.6395,2007.44075,SA,0.600456778,0.722826421,13269.66667,0.09632243,27.05000038,136,26.47083349,7.725000064,81.31579014,40.25251751,31.15000076,21.65000076,9.5,26.48333346,26.35000025,26.93333359,25.91666686,2937,325,154,24.12923421,919,496,683,602,22.60833346,30.33333352,22.95,7.08,78.65,0.000410654,-0.000214105,0,0,0,1.066666683,1.100000024,10.16666667,47.25,27.75,42.83333333,17.21,5,-1.031238242,-0.320887704,-0.039725712,0.017024202,-0.017917641,-0.007380396,0.005942657,1.306018205,315.4885431,5.038243073
255,TEM-03,266.3411641,3.509535253,2.236302193,-2.41,-59.9,1,100,2003.9325,2011.644,7.7115,2007.78825,SA,0.576641229,0.76468776,14894.25,0.133840275,27.25500038,131,26.4091666,8.758333842,84.21473612,47.55179774,31.85500076,21.45499924,10.40000153,26.10500013,26.57166635,27.10499981,25.98833365,2395,320,100,39.04225847,910,325,420,790,22.02999968,30.78833352,22.655,10.2,74.73,0.019345839,0.01929488,0,0,0,1.183333357,1.299999952,7.416666667,43.41666667,35.83333333,41.33333333,12.73,12,-1.033378276,-0.322567376,-0.040350039,0.017619214,-0.018648523,-0.00244383,-0.001966175,-0.624189624,328.5777678,4.558174595
256,TEC-01,379.6064137,5.024701257,5.218896331,-1.71,-51.46,1,15,2002.871,2012.806,9.935,2007.8385,SA,0.496599953,0.712826431,15505.66667,0.182310072,27.03499962,42,26.16833314,10.16666635,86.15819497,48.02146761,32.23499847,20.43499924,11.79999924,25.90166641,26.73499975,26.76833321,25.56833308,2226,326,48,57.78843965,959,186,190,827,21.08499997,31.25166632,21.83500076,16.43,66.2,0.022175325,0.023834655,-127,5,4,1.724999984,2.099999905,9.416666667,47.33333333,33.25,42.75,53.54,8,-1.027148694,-0.317705341,-0.038444953,0.015762439,-0.013880672,0.001525199,-0.006830787,-2.207445236,455.1923146,6.136267898
